# z x xkai_real xkai_imag
  11   12 0.0000000e+00 0.0000000e+00
  11   13 1.0000000e-02 -3.7747718e-01
  11   14 1.0000000e-02 -3.7747718e-01
  11   15 1.0000000e-02 -3.7747718e-01
  11   16 1.0000000e-02 -3.7747718e-01
  11   17 1.0000000e-02 -3.7747718e-01
  11   18 1.0000000e-02 -3.7747718e-01
  11   19 0.0000000e+00 0.0000000e+00
  12    0 0.0000000e+00 0.0000000e+00
  12    1 0.0000000e+00 0.0000000e+00
  12    2 0.0000000e+00 0.0000000e+00
  12    3 4.0000000e-02 -1.0185892e+00
  12    4 4.0000000e-02 -1.0185892e+00
  12    5 4.0000000e-02 -1.0185892e+00
  12    6 0.0000000e+00 0.0000000e+00
  12    7 0.0000000e+00 0.0000000e+00
  12    8 0.0000000e+00 0.0000000e+00
  12    9 0.0000000e+00 0.0000000e+00
  12   10 0.0000000e+00 0.0000000e+00
  12   11 0.0000000e+00 0.0000000e+00
  12   12 0.0000000e+00 0.0000000e+00
  12   13 0.0000000e+00 0.0000000e+00
  12   14 1.0000000e-02 -3.7747718e-01
  12   15 1.0000000e-02 -3.7747718e-01
